ticker,signal,signal_date,entry_date,entry_price,exit_date,exit_price,result,pl_pct,sl_price,tp_price
MRVL,BUY,2020-01-16,2020-01-17,27.7379,2020-01-24,26.2391,sl_hit,-5.4,26.2391,0.0
NVDA,BUY,2020-01-08,2020-01-09,6.0691,2020-01-27,5.8385,sl_hit,-3.8,5.8385,0.0
HL,BUY,2020-01-16,2020-01-17,3.1349,2020-01-28,2.8841,sl_hit,-8.0,2.8841,0.0
AMD,BUY,2019-10-21,2019-10-22,32.06,2020-01-29,48.8214,trailing_stop,52.28,30.0657,0.0
MU,BUY,2019-12-27,2019-12-30,52.4632,2020-01-31,52.9497,trailing_stop,0.93,49.394,0.0
PAAS,BUY,2020-01-24,2020-01-27,21.0924,2020-02-04,19.536,sl_hit,-7.38,19.536,0.0
HL,BUY,2020-02-06,2020-02-07,3.2805,2020-02-12,3.018,sl_hit,-8.0,3.018,0.0
TSM,BUY,2020-02-12,2020-02-13,52.9646,2020-02-18,50.1699,sl_hit,-5.28,50.1699,0.0
LRCX,BUY,2020-01-09,2020-01-10,27.8626,2020-02-21,29.8647,trailing_stop,7.19,26.7579,0.0
NVDA,BUY,2020-01-28,2020-01-29,6.1572,2020-02-24,7.2243,trailing_stop,17.33,5.833,0.0
AMD,BUY,2020-02-05,2020-02-06,48.8,2020-02-24,51.5043,trailing_stop,5.54,44.9171,0.0
MU,BUY,2020-02-06,2020-02-07,56.5611,2020-02-24,52.742,sl_hit,-6.75,52.742,0.0
ASML,BUY,2020-02-11,2020-02-12,298.6361,2020-02-24,284.3289,sl_hit,-4.79,284.3289,0.0
HL,BUY,2020-02-21,2020-02-24,3.2999,2020-02-24,3.0359,sl_hit,-8.0,3.0359,0.0
VRTX,BUY,2020-02-04,2020-02-05,241.61,2020-02-25,230.0586,sl_hit,-4.78,230.0586,0.0
NEM,BUY,2019-12-05,2019-12-06,33.0425,2020-02-27,40.936,trailing_stop,23.89,31.9716,0.0
WPM,BUY,2020-01-22,2020-01-23,27.0197,2020-02-27,29.2534,trailing_stop,8.27,25.7579,0.0
PAAS,BUY,2020-02-18,2020-02-19,21.8706,2020-02-27,20.6438,sl_hit,-5.61,20.6438,0.0
GILD,BUY,2020-02-26,2020-02-27,62.1089,2020-02-27,58.1479,sl_hit,-6.38,58.1479,0.0
HWM,BUY,2020-01-28,2020-01-29,23.7109,2020-02-28,22.2072,sl_hit,-6.34,22.2072,0.0
NVDA,BUY,2020-03-02,2020-03-03,6.9399,2020-03-09,6.3847,sl_hit,-8.0,6.3847,0.0
NEM,STRONG_BUY,2020-03-04,2020-03-05,43.09,2020-03-10,39.6428,sl_hit,-8.0,39.6428,0.0
AG,BUY,2020-05-29,2020-06-01,10.1205,2020-06-03,9.3109,sl_hit,-8.0,9.3109,0.0
VRTX,BUY,2020-05-29,2020-06-01,285.42,2020-06-05,262.5864,sl_hit,-8.0,262.5864,0.0
HL,BUY,2020-05-26,2020-05-27,2.9562,2020-06-15,2.7197,sl_hit,-8.0,2.7197,0.0
VRT,BUY,2020-06-16,2020-06-17,14.5392,2020-06-22,13.3761,sl_hit,-8.0,13.3761,0.0
MU,BUY,2020-05-27,2020-05-28,47.5164,2020-07-09,48.7653,timeout_30d,2.63,43.7151,0.0
REGN,BUY,2020-06-03,2020-06-04,593.6972,2020-07-24,605.5814,timeout_30d,2.0,546.2014,0.0
TSM,BUY,2020-06-05,2020-06-08,50.4017,2020-07-28,70.9335,trailing_stop,40.74,47.8802,0.0
VRTX,BUY,2020-06-22,2020-06-23,294.06,2020-07-30,276.1171,sl_hit,-6.1,276.1171,0.0
ASML,BUY,2020-05-26,2020-05-27,303.3435,2020-07-31,344.1799,trailing_stop,13.46,283.8789,0.0
PAAS,BUY,2020-05-26,2020-05-27,22.9174,2020-08-11,31.2779,trailing_stop,36.48,21.084,0.0
HL,STRONG_BUY,2020-07-09,2020-07-10,3.7244,2020-08-11,5.8054,trailing_stop,55.87,3.4264,0.0
WPM,STRONG_BUY,2020-07-28,2020-07-29,52.3586,2020-08-11,48.479,sl_hit,-7.41,48.479,0.0
NEM,BUY,2020-07-31,2020-08-03,58.4775,2020-08-11,54.8378,sl_hit,-6.22,54.8378,0.0
MRVL,BUY,2020-05-28,2020-05-29,31.7872,2020-08-14,33.8876,trailing_stop,6.61,29.4741,0.0
HWM,BUY,2020-08-11,2020-08-12,18.3385,2020-08-18,16.8714,sl_hit,-8.0,16.8714,0.0
AMAT,BUY,2020-08-14,2020-08-17,64.8074,2020-08-20,61.2795,sl_hit,-5.44,61.2795,0.0
HL,BUY,2020-08-18,2020-08-19,5.9151,2020-08-25,5.4419,sl_hit,-8.0,5.4419,0.0
NVDA,BUY,2020-05-26,2020-05-27,8.5918,2020-09-03,13.252,trailing_stop,54.24,7.9044,0.0
KLAC,BUY,2020-05-26,2020-05-27,167.404,2020-09-04,182.5189,timeout_60d,9.03,154.0117,0.0
MRVL,BUY,2020-08-28,2020-08-31,37.1354,2020-09-04,35.1664,sl_hit,-5.3,35.1664,0.0
LRCX,BUY,2020-05-27,2020-05-28,25.5829,2020-09-08,31.3325,trailing_stop,22.47,23.5363,0.0
AMD,STRONG_BUY,2020-07-24,2020-07-27,69.28,2020-09-08,81.2286,trailing_stop,17.25,63.7376,0.0
TSM,STRONG_BUY,2020-07-30,2020-07-31,72.5421,2020-09-11,71.8042,timeout_30d,-1.02,66.7387,0.0
PAAS,BUY,2020-09-14,2020-09-15,33.6389,2020-09-17,30.9478,sl_hit,-8.0,30.9478,0.0
WPM,BUY,2020-08-26,2020-08-27,50.6618,2020-09-21,46.6088,sl_hit,-8.0,46.6088,0.0
NEM,BUY,2020-09-09,2020-09-10,58.2511,2020-09-21,54.1874,sl_hit,-6.98,54.1874,0.0
GOLD,BUY,2020-09-10,2020-09-11,11.3837,2020-09-22,12.4049,trailing_stop,8.97,10.7355,0.0
FCX,BUY,2020-08-11,2020-08-12,13.257,2020-09-23,14.1026,trailing_stop,6.38,12.1965,0.0
VRT,BUY,2020-08-12,2020-08-13,16.3504,2020-09-24,16.5594,timeout_30d,1.28,15.0423,0.0
TSM,BUY,2020-09-17,2020-09-18,75.4256,2020-09-24,70.4316,sl_hit,-6.62,70.4316,0.0
QCOM,BUY,2020-08-13,2020-08-14,100.7549,2020-09-25,102.3673,timeout_30d,1.6,92.6945,0.0
MRVL,BUY,2020-09-09,2020-09-10,39.0708,2020-10-22,40.1733,timeout_30d,2.82,35.9452,0.0
AVGO,BUY,2020-09-04,2020-09-08,31.1733,2020-10-26,32.3834,timeout_30d,3.88,29.4495,0.0
GOLD,BUY,2020-09-29,2020-09-30,13.3677,2020-10-26,12.2983,sl_hit,-8.0,12.2983,0.0
BNTX,BUY,2020-10-02,2020-10-05,74.7104,2020-10-26,82.1327,trailing_stop,9.93,68.7336,0.0
AMD,BUY,2020-10-01,2020-10-02,82.58,2020-10-28,76.1486,sl_hit,-7.79,76.1486,0.0
HWM,BUY,2020-10-05,2020-10-06,18.1117,2020-10-28,16.6628,sl_hit,-8.0,16.6628,0.0
MU,BUY,2020-10-22,2020-10-23,52.7754,2020-10-28,49.8623,sl_hit,-5.52,49.8623,0.0
NEM,BUY,2020-11-03,2020-11-04,56.5545,2020-11-09,53.4377,sl_hit,-5.51,53.4377,0.0
PAAS,BUY,2020-11-05,2020-11-06,33.1746,2020-11-09,30.5206,sl_hit,-8.0,30.5206,0.0
VRT,BUY,2020-10-01,2020-10-02,17.1764,2020-11-13,17.9028,timeout_30d,4.23,16.1343,0.0
BNTX,BUY,2020-11-05,2020-11-06,90.7974,2020-11-16,91.5452,trailing_stop,0.82,83.5336,0.0
QCOM,BUY,2020-11-10,2020-11-11,129.1885,2020-12-23,131.9548,timeout_30d,2.14,120.0782,0.0
NVDA,BUY,2020-09-04,2020-09-08,11.6981,2020-12-28,12.8638,timeout_60d,9.96,10.7623,0.0
HL,STRONG_BUY,2020-12-23,2020-12-24,5.8954,2021-01-15,5.4238,sl_hit,-8.0,5.4238,0.0
AG,BUY,2020-12-28,2020-12-29,12.8852,2021-01-15,11.8544,sl_hit,-8.0,11.8544,0.0
FCX,BUY,2020-11-02,2020-11-03,17.2901,2021-01-25,27.5903,trailing_stop,59.57,15.9191,0.0
MU,BUY,2020-11-05,2020-11-06,53.1365,2021-01-26,78.492,trailing_stop,47.72,49.8177,0.0
LRCX,BUY,2020-09-28,2020-09-29,31.5386,2021-01-27,51.0138,trailing_stop,61.75,29.3292,0.0
TSM,BUY,2020-09-30,2020-10-01,75.1417,2021-01-27,116.4533,trailing_stop,54.98,70.7788,0.0
KLAC,BUY,2020-11-04,2020-11-05,210.3541,2021-01-27,275.1572,trailing_stop,30.81,197.4633,0.0
AMAT,BUY,2020-11-10,2020-11-11,67.0278,2021-01-27,96.6301,trailing_stop,44.16,62.251,0.0
HWM,BUY,2020-11-13,2020-11-16,23.1104,2021-01-27,23.5583,trailing_stop,1.94,21.2616,0.0
ASML,BUY,2020-11-16,2020-11-17,405.6453,2021-01-27,503.6839,trailing_stop,24.17,383.6012,0.0
RCAT,BUY,2021-01-19,2021-01-20,3.4,2021-02-02,4.7157,trailing_stop,38.7,3.128,0.0
AG,BUY,2021-01-26,2021-01-27,13.7146,2021-02-02,20.6177,trailing_stop,50.33,12.6174,0.0
HL,STRONG_BUY,2021-02-01,2021-02-02,6.3534,2021-02-02,5.8452,sl_hit,-8.0,5.8452,0.0
GOLD,BUY,2021-02-01,2021-02-02,14.5621,2021-02-02,13.3972,sl_hit,-8.0,13.3972,0.0
PAAS,BUY,2021-02-01,2021-02-02,30.8737,2021-02-04,28.4038,sl_hit,-8.0,28.4038,0.0
GOLD,BUY,2021-02-03,2021-02-04,13.6979,2021-02-10,12.6021,sl_hit,-8.0,12.6021,0.0
MRVL,BUY,2021-01-15,2021-01-19,50.6725,2021-02-23,47.3541,sl_hit,-6.55,47.3541,0.0
NVDA,BUY,2021-02-03,2021-02-04,13.4931,2021-02-25,13.6198,trailing_stop,0.94,12.6382,0.0
BNTX,BUY,2021-01-25,2021-01-26,108.8384,2021-03-03,100.1313,sl_hit,-8.0,100.1313,0.0
PAAS,BUY,2021-02-23,2021-02-24,31.2387,2021-03-03,28.8522,sl_hit,-7.64,28.8522,0.0
TSM,BUY,2021-01-28,2021-01-29,114.0249,2021-03-04,104.903,sl_hit,-8.0,104.903,0.0
AMAT,BUY,2021-02-25,2021-02-26,111.8062,2021-03-04,102.8617,sl_hit,-8.0,102.8617,0.0
VRT,BUY,2021-02-04,2021-02-05,20.6107,2021-03-05,19.002,sl_hit,-7.81,19.002,0.0
FANG,BUY,2021-03-09,2021-03-10,66.0129,2021-03-18,60.7318,sl_hit,-8.0,60.7318,0.0
HAL,BUY,2021-03-05,2021-03-08,21.9297,2021-03-19,20.1754,sl_hit,-8.0,20.1754,0.0
AG,BUY,2021-02-03,2021-02-04,15.0376,2021-03-23,15.6498,timeout_30d,4.07,13.8346,0.0
FCX,BUY,2021-02-05,2021-02-08,29.8843,2021-03-23,30.0617,timeout_30d,0.59,27.4935,0.0
PAAS,BUY,2021-03-18,2021-03-19,30.752,2021-03-23,28.2919,sl_hit,-8.0,28.2919,0.0
MU,BUY,2021-02-01,2021-02-02,79.2851,2021-03-24,80.9828,timeout_30d,2.14,72.9423,0.0
HL,BUY,2021-02-03,2021-02-04,5.3595,2021-03-24,5.5827,timeout_30d,4.16,4.9307,0.0
TSM,BUY,2021-04-01,2021-04-05,117.2882,2021-04-15,109.8422,sl_hit,-6.35,109.8422,0.0
NVDA,STRONG_BUY,2021-04-15,2021-04-16,16.0135,2021-04-20,15.0005,sl_hit,-6.33,15.0005,0.0
MU,BUY,2021-04-01,2021-04-05,91.6472,2021-04-21,84.3154,sl_hit,-8.0,84.3154,0.0
GOLD,BUY,2021-03-15,2021-03-16,15.0297,2021-04-27,15.6935,timeout_30d,4.42,13.8273,0.0
NEM,BUY,2021-03-15,2021-03-16,52.9206,2021-04-27,55.3696,timeout_30d,4.63,49.8449,0.0
HL,BUY,2021-04-21,2021-04-22,6.3146,2021-04-29,5.8095,sl_hit,-8.0,5.8095,0.0
RCAT,BUY,2021-04-29,2021-04-30,4.263,2021-05-03,3.922,sl_hit,-8.0,3.922,0.0
NVDA,BUY,2021-04-21,2021-04-22,15.3372,2021-05-04,14.3156,sl_hit,-6.66,14.3156,0.0
BNTX,BUY,2021-05-04,2021-05-05,182.9863,2021-05-05,168.3474,sl_hit,-8.0,168.3474,0.0
LRCX,BUY,2021-03-22,2021-03-23,53.5645,2021-05-10,55.6651,timeout_30d,3.92,49.2794,0.0
ASML,BUY,2021-03-26,2021-03-29,586.874,2021-05-10,600.5397,timeout_30d,2.33,541.515,0.0
KLAC,BUY,2021-03-26,2021-03-29,301.8844,2021-05-10,284.9436,timeout_30d,-5.61,277.7337,0.0
HII,BUY,2021-03-29,2021-03-30,186.1477,2021-05-11,192.9695,timeout_30d,3.66,176.8286,0.0
AMAT,BUY,2021-03-11,2021-03-12,109.9064,2021-05-12,113.7548,trailing_stop,3.5,101.1139,0.0
VRT,BUY,2021-04-27,2021-04-28,23.0601,2021-05-12,21.9681,sl_hit,-4.74,21.9681,0.0
BNTX,BUY,2021-05-11,2021-05-12,194.0794,2021-05-13,178.553,sl_hit,-8.0,178.553,0.0
PAAS,BUY,2021-05-11,2021-05-12,31.7576,2021-05-13,29.4396,sl_hit,-7.3,29.4396,0.0
FCX,BUY,2021-04-27,2021-04-28,35.5743,2021-06-14,36.9404,timeout_30d,3.84,32.7283,0.0
HWM,BUY,2021-02-10,2021-02-11,27.8626,2021-06-17,33.5416,timeout_90d,20.38,25.6336,0.0
HL,STRONG_BUY,2021-05-06,2021-05-07,7.1345,2021-06-17,7.7971,trailing_stop,9.29,6.5637,0.0
NEM,BUY,2021-05-06,2021-05-07,58.3015,2021-06-17,55.5236,sl_hit,-4.76,55.5236,0.0
AG,BUY,2021-05-20,2021-05-21,17.7784,2021-06-17,16.3562,sl_hit,-8.0,16.3562,0.0
LRCX,BUY,2021-06-14,2021-06-15,61.5278,2021-06-18,58.5666,sl_hit,-4.81,58.5666,0.0
WPM,BUY,2021-05-11,2021-05-12,42.4589,2021-06-23,41.9011,timeout_30d,-1.31,40.0077,0.0
EOG,BUY,2021-05-11,2021-05-12,65.5515,2021-06-23,67.4888,timeout_30d,2.96,61.0256,0.0
LRCX,BUY,2021-06-29,2021-06-30,61.9406,2021-07-06,59.0418,sl_hit,-4.68,59.0418,0.0
