date,balance,cash,stock_val,etf_val,sgov_val,n_stocks,etf_names
2024-02-19,7997.296389576176,0.0,5180.8369,2816.4594895761757,0.0,7,XLC+XLF
2024-02-20,8008.733323047804,42.446025575779345,6547.1631,1419.1241974720251,0.0,9,XLC+XLF
2024-02-21,7969.922481701147,173.34245797577944,6379.0215,1417.558523725368,0.0,9,XLC+XLF
2024-02-22,7991.121737219441,113.27742701143768,7011.6835,866.1608102080031,0.0,10,XLC
2024-02-23,8092.599585136456,34.442485136455616,8058.1571,0.0,0.0,11,-
2024-02-26,8194.547157056455,915.1193719199999,7244.9853,34.442485136455616,0.0,10,XLF+XLI
2024-02-27,8194.620219977467,341.0963719199999,7819.0083,34.5155480574662,0.0,11,XLF+XLI
2024-02-28,8210.070224221283,984.5693392,7190.8621,34.63878502128201,0.0,10,XLF+XLI
2024-02-29,8242.599016348637,1860.88723784,6347.0285,34.68327850863729,0.0,9,XLF+XLI
2024-03-01,8285.363202885259,1776.0010971499996,6474.6257000000005,34.73640573525892,0.0,9,XLF+XLI
2024-03-04,8285.469270369997,167.69025410965128,7715.1591,402.61991626034506,0.0,11,XLK
2024-03-05,8409.19778653683,1461.3142541096513,6555.1591,392.72443242717884,0.0,9,XLK
2024-03-06,8428.70929246892,737.4065091496514,7295.4645,395.83828331926946,0.0,10,XLK
2024-03-07,8434.9560423736,94.91650914965135,7937.9545,402.08503322394955,0.0,11,XLK
2024-03-08,8642.861822819088,2161.4465684496513,6085.3095,396.10575436943697,0.0,8,XLK
2024-03-11,8716.739386617919,29.60219687587562,6774.0038,1913.1333897420434,0.0,9,XLF+XLI
2024-03-12,8724.89769863185,52.88686332897896,7621.7582,1050.2526353028709,0.0,10,XLF
2024-03-13,8721.395796990333,1126.939971418979,6536.4920999999995,1057.9637255713549,0.0,8,XLF
2024-03-14,8789.490924806234,1192.4632581389787,6547.5461,1049.4815666672555,0.0,8,XLF
2024-03-15,8788.46276597336,130.9501659733587,8657.5126,0.0,0.0,11,-
2024-03-18,8964.183780973359,818.2110150000001,8015.0226,130.9501659733587,0.0,10,XLC+XLF
2024-03-19,8964.479852396196,66.2526150000001,8766.981,131.2462373961969,0.0,11,XLC+XLF
2024-03-20,8966.03563036219,66.2526150000001,8766.981,132.80201536219172,0.0,11,XLC+XLF
2024-03-21,8966.604669311282,66.2526150000001,8766.981,133.37105431128296,0.0,11,XLC+XLF
2024-03-22,9005.499812516337,1435.1257220000002,7437.6341,132.73999051633592,0.0,9,XLC+XLF
2024-03-25,9025.523593650083,1141.1232728,6317.0181,1567.3822208500828,0.0,8,XLC+XLF
2024-03-26,9048.656232365976,784.6992497599999,6695.5497,1568.4072826059767,0.0,8,XLC+XLF
2024-03-27,9061.99964989117,230.9653544858519,8769.6443,61.38999540531697,0.0,10,XLC
2024-03-28,9181.857322521544,3407.6850029658517,5712.8799,61.292419555691076,0.0,7,XLC
2024-03-29,9181.857322521544,3407.6850029658517,5712.8799,61.292419555691076,0.0,7,XLC
2024-04-01,9265.756347936971,1083.73975424,4712.5663,3469.45029369697,0.0,6,XLC+XLF
2024-04-02,9361.216155536069,17.86265445490767,6641.9302,2701.423301081162,0.0,8,XLC+XLF
2024-04-03,9416.14030074813,55.90460074813063,9360.2357,0.0,0.0,10,-
2024-04-04,9502.471239618131,2064.3187396181306,7438.1525,0.0,0.0,8,-
2024-04-05,9475.335105978133,702.463305978131,8772.8718,0.0,0.0,10,-
2024-04-08,9754.203865238132,1371.3116592600004,7680.4289,702.463305978131,0.0,8,XLC+XLI
2024-04-09,9714.639561910844,195.0668734599999,8817.5383,702.0343884508443,0.0,9,XLC+XLI
2024-04-10,9755.239407467961,2213.7045374599993,6845.2625,696.272370007963,0.0,7,XLC+XLI
2024-04-11,9732.876125478164,1985.3103674599995,7047.8372,699.7285580181649,0.0,7,XLC+XLI
2024-04-12,9627.438790507296,3675.715173209999,5261.5067,690.2169172972974,0.0,5,XLC+XLI
2024-04-15,9572.368466198935,55.80020060586162,5296.4524,4220.115865593074,0.0,5,XLC+XLI
2024-04-16,9518.878437634796,3447.341211340522,4035.7027,2035.8345262942744,0.0,4,XLI
2024-04-17,9508.343372369456,5472.640672369456,4035.7027,0.0,0.0,4,-
2024-04-18,9478.786641479455,9478.786641479455,0.0,0.0,0.0,0,-
2024-04-19,9478.786641479455,9478.786641479455,0.0,0.0,0.0,0,-
2024-04-22,9478.786641479455,44.25546339232915,1187.9868000000001,8246.544378087126,0.0,1,XLF+XLU
2024-04-23,9525.402108717146,44.25546339232915,1187.9868000000001,8293.159845324817,0.0,1,XLF+XLU
2024-04-24,9545.488926103973,44.25546339232915,1187.9868000000001,8313.246662711645,0.0,1,XLF+XLU
2024-04-25,9527.219136703154,44.25546339232915,1187.9868000000001,8294.976873310825,0.0,1,XLF+XLU
2024-04-26,9465.089313634871,13.220634285856931,2016.1691999999998,7435.699479349014,0.0,2,XLF+XLU
2024-04-29,9494.87180626847,0.0,2016.1691999999998,7478.702606268469,0.0,2,XLI+XLU
2024-04-30,9453.293615175739,1619.0338733101157,2752.1384,5082.1213418656225,0.0,3,XLU
2024-05-01,9489.227214149621,1100.5330755101154,3247.9377000000004,5140.756438639507,0.0,4,XLU
2024-05-02,9516.63938177165,84.87328181430416,9166.1132,265.6528999573479,0.0,11,XLU
2024-05-03,9544.678736607933,805.8569452143041,8471.0552,267.76659139362823,0.0,10,XLU
2024-05-06,9563.025578232631,67.028871563086,8637.482,858.5147066695436,0.0,10,XLF+XLU
2024-05-07,9595.894723049549,182.43883156308596,8548.3996,865.0562914864629,0.0,10,XLF+XLU
2024-05-08,9630.554363894722,828.5337828382261,8548.3996,253.62098105649542,0.0,10,XLF
2024-05-09,9632.455301472168,3.2445014721665757,9629.2108,0.0,0.0,11,-
2024-05-10,9720.878227672169,3423.857227672167,6297.021000000001,0.0,0.0,7,-
2024-05-13,9767.686993442167,506.15896576999967,5837.6708,3423.857227672167,0.0,7,XLF+XLU
2024-05-14,9780.880350020881,28.680421689262175,6836.6093,2915.590628331619,0.0,8,XLF+XLU
2024-05-15,9832.214363918121,275.78268928215607,8775.5957,780.835974635966,0.0,10,XLF
2024-05-16,9861.325041178123,1049.4119665421563,8031.0771,780.835974635966,0.0,9,XLF
2024-05-17,9867.063707134062,54.96784821380129,9142.1387,669.9571589202619,0.0,10,XLF
2024-05-20,9857.918624256286,47.90192425628584,9810.0167,0.0,0.0,11,-
2024-05-21,9857.918624256286,47.90192425628584,9810.0167,0.0,0.0,11,-
2024-05-22,9881.400434256286,1010.6561342562859,8870.7443,0.0,0.0,10,-
2024-05-23,9834.402528576285,874.8698285762862,8959.5327,0.0,0.0,10,-
2024-05-24,9834.402528576285,87.36982857628618,9747.0327,0.0,0.0,11,-
2024-05-27,9834.402528576285,0.0,9747.0327,87.36982857628618,0.0,11,QQQ+XLC
2024-05-28,9914.092668224092,5900.749380720001,3925.7347,87.60858750409076,0.0,5,QQQ+XLC
2024-05-29,9913.551881518131,3497.5962807200012,6328.8877999999995,87.06780079812893,0.0,7,QQQ+XLC
2024-05-30,9912.943211536198,2696.7262807200013,7129.757799999999,86.45913081619626,0.0,8,QQQ+XLC
2024-05-31,9931.014238791104,3132.239293280001,6711.9325,86.84244551110115,0.0,8,QQQ+XLC
2024-06-03,9862.357720618198,46.40066976325738,8496.7655,1319.1915508549407,0.0,9,XLC
2024-06-04,9795.24759234986,601.1147631232574,7869.8911,1324.2417292266045,0.0,8,XLC
2024-06-05,9783.395701388345,62.89696118048505,9099.5391,620.9596402078608,0.0,9,XLC
2024-06-06,9824.209514484439,302.7558321804852,8900.128499999999,621.3251823039558,0.0,9,XLC
2024-06-07,9757.955972081463,1664.465028580485,7476.4063,617.0846435009793,0.0,8,XLC
2024-06-10,9759.491294428384,64.50352321609421,8231.068299999999,1463.9194712122915,0.0,9,QQQ+XLC
2024-06-11,9695.408332831867,1415.9117956960943,6812.7438999999995,1466.752637135772,0.0,8,QQQ+XLC
2024-06-12,9740.292221279964,324.1774556960943,7952.2762999999995,1463.8384655838715,0.0,9,QQQ+XLC
2024-06-13,9727.846787075123,324.1774556960943,7952.2762999999995,1451.3930313790306,0.0,9,QQQ+XLC
2024-06-14,9746.576949955352,818.3418081260943,7472.143,1456.092141829259,0.0,8,QQQ+XLC
2024-06-17,9753.600958622912,0.0,7472.143,2281.4579586229115,0.0,8,QQQ+XLK
2024-06-18,9755.378684236824,144.56585134542593,9022.603,588.2098328914,0.0,10,XLK
2024-06-19,9755.378684236824,144.56585134542593,9022.603,588.2098328914,0.0,10,XLK
2024-06-20,9895.110493582493,1713.714373425426,7599.7951,581.6010201570659,0.0,8,XLK
2024-06-21,9810.722037690197,280.01762132542626,8950.1202,580.584216364772,0.0,9,XLK
2024-06-24,9853.911147530114,77.37564917891473,9368.1989,408.3365983511996,0.0,9,QQQ+XLK
2024-06-25,9926.451930004838,1168.4126306789144,8343.1795,414.8597993259234,0.0,8,QQQ+XLK
2024-06-26,9948.502384494157,2437.471707658914,7096.1921,414.8385768352424,0.0,7,QQQ+XLK
2024-06-27,9803.762092944613,4518.539514828914,4869.885,415.33757811569683,0.0,5,QQQ+XLK
2024-06-28,9823.91871869821,5442.579414828914,3966.885,414.45430386929536,0.0,4,QQQ+XLK
2024-07-01,9781.833908134755,51.69380805751871,8860.5204,869.6197000772381,0.0,8,XLK
2024-07-02,9786.183084039685,51.69380805751871,8860.5204,873.9688759821671,0.0,8,XLK
2024-07-03,9817.432149285203,387.4301984575188,8544.2444,885.7575508276846,0.0,8,XLK
2024-07-04,9817.432149285203,387.4301984575188,8544.2444,885.7575508276846,0.0,8,XLK
2024-07-05,9842.800318674419,1537.4187153775188,7416.9152,888.4664032968986,0.0,7,XLK
2024-07-08,9865.87631700118,42.58352121015355,8635.4605,1187.8322957910268,0.0,8,XLK
2024-07-09,9982.43006356035,1276.999463890154,7518.5609,1186.869699670196,0.0,7,XLK
2024-07-10,10022.5812836542,257.4637998901543,8561.0233,1204.0941837640457,0.0,8,XLK
2024-07-11,9965.642255839963,1109.2309192401544,7682.46,1173.9513365998087,0.0,7,XLK
2024-07-12,9976.12887928977,172.47091924015444,8619.22,1184.4379600496163,0.0,8,XLK
2024-07-15,10002.614030272554,940.04981784,7703.527599999999,1359.036612432556,0.0,7,QQQ+XLK
2024-07-16,9998.408416682661,34.5970941687458,8968.7236,995.0877225139159,0.0,8,XLK
2024-07-17,9930.141034145376,1697.7000243687453,7276.0588,956.3822097766304,0.0,6,XLK
2024-07-18,9968.808390019445,1220.002904008746,7792.3378999999995,956.4675860106995,0.0,7,XLK
2024-07-19,9953.846270672868,1220.002904008746,7792.3378999999995,941.5054666641234,0.0,7,XLK
2024-07-22,9993.145115929217,838.49331195,6970.8494,2183.8024039792176,0.0,6,SPY+XLU
2024-07-23,9984.638840988378,112.42865735652435,7889.0494,1983.160783631854,0.0,7,SPY+XLU
2024-07-24,10000.907892022055,1423.6960335765243,6608.7198,1968.49205844553,0.0,6,SPY+XLU
2024-07-25,9984.420740247002,5481.541122693935,3607.3660999999997,895.5135175530659,0.0,4,XLU
2024-07-26,10026.759786792545,3671.721443833935,5450.757799999999,904.2805429586098,0.0,6,XLU
2024-07-29,10115.359042720385,2238.64605412,3296.645,4580.067988600385,0.0,4,XLF+XLU
2024-07-30,10062.734379321966,3617.34405412,1829.945,4615.4453252019675,0.0,2,XLF+XLU
2024-07-31,10122.03458115159,1385.56661412,4089.9822,4646.4857670315905,0.0,4,XLF+XLU
2024-08-01,10122.209938721717,437.4018025678971,6998.9452,2685.862936153819,0.0,7,XLU
2024-08-02,10024.776160511112,207.38229040789747,7127.1811,2690.212770103214,0.0,7,XLU
2024-08-05,9631.21059937108,2139.6923918799994,4664.9662,2826.55200749108,0.0,5,XLRE+XLU
2024-08-06,9640.797271636728,1121.7980217599993,5667.1661,2851.833149876727,0.0,6,XLRE+XLU
2024-08-07,9700.437346233293,50.194364916462064,6819.3222000000005,2830.9207813168305,0.0,7,XLRE+XLU
2024-08-08,9704.30554761866,50.194364916462064,6819.3222000000005,2834.7889827021963,0.0,7,XLRE+XLU
2024-08-09,9714.139999103962,1.0116665919957768,7627.8222000000005,2085.306132511965,0.0,8,XLRE+XLU
2024-08-12,9692.658008002456,1795.51658928,5807.967000000001,2089.174418722456,0.0,6,XLRE+XLU
2024-08-13,9719.24257162034,2376.43591728,5241.327,2101.479654340338,0.0,5,XLRE+XLU
2024-08-14,9718.282386037037,2376.43591728,5241.327,2100.5194687570374,0.0,5,XLRE+XLU
2024-08-15,9717.70602854552,2376.43591728,5241.327,2099.9431112655207,0.0,5,XLRE+XLU
2024-08-16,9679.150670644045,2329.05871728,5241.327,2108.7649533640442,0.0,5,XLRE+XLU
2024-08-19,9705.282946364146,536.4351823999999,4717.2086,4451.639163964148,0.0,4,XLRE+XLU
2024-08-20,9653.148659443103,761.7545549535918,4717.2086,4174.185504489511,0.0,4,XLRE+XLU
2024-08-21,9678.96328781098,761.7545549535918,4717.2086,4200.00013285739,0.0,4,XLRE+XLU
2024-08-22,9635.082087272996,760.5350072727481,4717.2086,4157.33848000025,0.0,4,XLRE+XLU
2024-08-23,9662.61406175898,760.5350072727481,4717.2086,4184.870454486233,0.0,4,XLRE+XLU
2024-08-26,9682.72276228244,67.03479226364675,5457.0621,4158.625870018793,0.0,5,XLRE+XLU
2024-08-27,9664.100714944529,67.03479226364675,5457.0621,4140.003822680883,0.0,5,XLRE+XLU
2024-08-28,9659.378134251001,67.03479226364675,5457.0621,4135.281241987355,0.0,5,XLRE+XLU
2024-08-29,9627.319721928174,1360.649171623647,4121.6493,4145.021250304527,0.0,4,XLRE+XLU
2024-08-30,9685.874391376692,7.372170878969882,5596.3536,4082.148620497721,0.0,5,XLRE+XLU
2024-09-02,9685.874391376692,0.0,5596.3536,4089.520791376691,0.0,5,XLF+XLP
2024-09-03,9667.030625417789,34.13542541778861,9632.895199999999,0.0,0.0,8,-
2024-09-04,9697.055448077788,63.83994807778868,9633.2155,0.0,0.0,8,-
2024-09-05,9657.31885207779,1259.1373520777888,8398.1815,0.0,0.0,7,-
2024-09-06,9632.43212733779,123.46462733778867,9508.9675,0.0,0.0,8,-
2024-09-09,9609.79851204779,7.262612047788906,9602.5359,0.0,0.0,9,-
2024-09-10,9615.653336287789,59.383036287789,9556.2703,0.0,0.0,9,-
2024-09-11,9541.24457578779,2373.1900757877893,7168.0545,0.0,0.0,7,-
2024-09-12,9544.820472987789,117.7309729877893,9427.0895,0.0,0.0,8,-
2024-09-13,9544.820472987789,15.970972987789295,9528.8495,0.0,0.0,9,-
2024-09-16,9544.820472987789,15.970972987789295,9528.8495,0.0,0.0,9,-
2024-09-17,9583.64602160779,2256.2973216077894,7327.3487000000005,0.0,0.0,7,-
2024-09-18,9603.971534007791,1197.4127340077898,8406.5588,0.0,0.0,7,-
2024-09-19,9621.109718007789,22.394918007789784,9598.7148,0.0,0.0,8,-
2024-09-20,9661.85094116779,1254.21724116779,8407.6337,0.0,0.0,7,-
2024-09-23,9661.850941167791,10.715741167790156,9651.1352,0.0,0.0,9,-
2024-09-24,9702.889926267791,2167.10872626779,7535.7812,0.0,0.0,7,-
2024-09-25,9660.18904946779,3327.2494494677903,6332.9396,0.0,0.0,6,-
2024-09-26,9660.18904946779,2295.8574494677905,7364.3316,0.0,0.0,7,-
2024-09-27,9660.18904946779,2295.8574494677905,7364.3316,0.0,0.0,7,-
2024-09-30,9660.18904946779,45.22365093538201,8498.2128,1116.7525985324085,0.0,8,XLU
2024-10-01,9692.419485991826,258.25718599182665,9434.1623,0.0,0.0,9,-
2024-10-02,9692.419485991826,37.35718599182664,9655.0623,0.0,0.0,10,-
2024-10-03,9649.754800191826,1186.4435001918266,8463.3113,0.0,0.0,9,-
2024-10-04,9673.147554191826,1446.1955541918264,8226.952,0.0,0.0,9,-
2024-10-07,9603.058141671827,4759.54058748,3397.322,1446.1955541918264,0.0,4,XLI+XLU
2024-10-08,9605.02685621985,2938.29638748,5218.5662,1448.1642687398517,0.0,6,XLI+XLU
2024-10-09,9609.683467190778,2404.4902074799998,5756.7462000000005,1448.447059710777,0.0,6,XLI+XLU
2024-10-10,9558.209769635605,3118.0254074799996,4997.666200000001,1442.518162155605,0.0,5,XLI+XLU
2024-10-11,9577.488904436139,3118.0254074799996,4997.666200000001,1461.7972969561383,0.0,5,XLI+XLU
2024-10-14,9550.624586926388,16.358728300430357,7944.4164,1589.8494586259571,0.0,8,XLF
2024-10-15,9552.258082736773,1571.9480777404306,6387.0634,1593.2466049963427,0.0,6,XLF
2024-10-16,9545.1307168541,14.332959292840542,9228.1535,302.6442575612606,0.0,9,XLF
2024-10-17,9530.839810172436,134.97431017243662,9395.8655,0.0,0.0,9,-
2024-10-18,9815.897665632436,1241.7543656324367,8574.1433,0.0,0.0,8,-
2024-10-21,9809.116692972437,1142.5364273399998,7424.825900000001,1241.7543656324367,0.0,7,XLI+XLU
2024-10-22,9799.39492646392,336.1864273399998,8231.1759,1232.0325991239179,0.0,8,XLI+XLU
2024-10-23,9803.538020580078,136.91514267541015,9368.7207,297.90217790466636,0.0,9,XLU
2024-10-24,9835.85543842815,8.317838428150594,9827.5376,0.0,0.0,11,-
2024-10-25,9868.290818748152,2526.8765187481504,7341.4143,0.0,0.0,9,-
2024-10-28,9894.73909874815,116.13588283725949,7705.244500000001,2073.3587159108906,0.0,9,XLF+XLK
2024-10-29,9897.883928035679,116.13588283725949,7705.244500000001,2076.503545198419,0.0,9,XLF+XLK
2024-10-30,9946.273369279741,1.3563801502295973,8464.1967,1480.720289129512,0.0,10,XLF+XLK
2024-10-31,9945.984228211195,596.3086825969556,8957.5905,392.08504561424064,0.0,10,XLF
2024-11-01,9925.051574760957,123.38086029695546,9408.2359,393.43481446400233,0.0,10,XLF
2024-11-04,10049.641407410523,1735.2332978800002,7800.6293,513.7788095305247,0.0,8,XLC+XLF
2024-11-05,10078.450228559306,78.2969953020156,9507.7001,492.45313325728904,0.0,10,XLC+XLF
2024-11-06,10061.082446492434,448.0222393020156,9091.975,521.0852071904166,0.0,10,XLC+XLF
2024-11-07,10078.230686089975,243.05467060201568,9321.4201,513.7559154879597,0.0,10,XLC+XLF
2024-11-08,10107.266592100588,440.27583928201557,9149.1193,517.8714528185719,0.0,10,XLC+XLF
2024-11-11,10138.371382141453,458.5787,8714.5976,965.1950821414538,0.0,10,XLF+XLY
2024-11-12,10218.437127737065,929.8556939780885,8714.5976,573.9838337589765,0.0,10,XLF+XLY
2024-11-13,10220.655177276774,54.065461533454254,9804.279199999999,362.31051574331934,0.0,11,XLF+XLY
2024-11-14,10175.721882997263,1127.238824733454,8689.8728,358.6102582638092,0.0,10,XLF+XLY
2024-11-15,10267.782438773887,6723.993402173453,3186.6063,357.1827366004342,0.0,5,XLF+XLY
2024-11-18,10270.302557514207,29.381614946690775,6484.6654,3756.255542567517,0.0,8,XLF+XLY
2024-11-19,10273.912204809292,137.32907834669078,6378.7099,3757.873226462601,0.0,7,XLF+XLY
2024-11-20,10257.571700722965,137.32907834669078,6378.7099,3741.532722376274,0.0,7,XLF+XLY
2024-11-21,10487.867325489977,187.06725231369705,6807.7954,3493.00467317628,0.0,7,XLY
2024-11-22,10610.272707450009,1437.1837156436973,5629.7198,3543.3691918063123,0.0,6,XLY
2024-11-25,10746.288729454282,17.60786209179878,7117.6272,3611.0536673624833,0.0,7,XLY
2024-11-26,10759.399973385744,142.18957338574333,10617.2104,0.0,0.0,11,-
2024-11-27,10917.971773055742,2040.4246730557434,8877.5471,0.0,0.0,9,-
2024-11-28,10917.971773055742,2040.4246730557434,8877.5471,0.0,0.0,9,-
2024-11-29,10943.842893055742,1861.1876930557432,9082.6552,0.0,0.0,9,-
2024-12-02,10964.429114305742,1196.94172125,7906.2997,1861.1876930557432,0.0,8,XLF+XLY
2024-12-03,10956.766566550526,22.43006534068843,10161.8269,772.5096012098379,0.0,10,XLY
2024-12-04,10963.93752367196,135.02062367196004,10828.9169,0.0,0.0,11,-
2024-12-05,10963.93752367196,135.02062367196004,10828.9169,0.0,0.0,11,-
2024-12-06,10963.93752367196,135.02062367196004,10828.9169,0.0,0.0,11,-
2024-12-09,10948.58766577196,4779.7053421,6033.8616999999995,135.02062367196004,0.0,6,XLC+XLY
2024-12-10,10859.749578145342,3244.6633644999993,7478.8957,136.19051364534297,0.0,8,XLC+XLY
2024-12-11,10862.057362492487,3244.6633644999993,7478.8957,138.49829799248755,0.0,8,XLC+XLY
2024-12-12,10861.617015366632,1941.4633644999994,8782.0957,138.0579508666326,0.0,9,XLC+XLY
2024-12-13,10939.417910906841,4218.747496499999,6583.1757,137.49471440684016,0.0,7,XLC+XLY
2024-12-16,10940.612464004487,0.0,6583.1757,4357.4367640044875,0.0,7,XLC+XLY
2024-12-17,10926.082086583283,1948.2457897499999,4629.8931999999995,4347.943096833284,0.0,5,XLC+XLY
2024-12-18,10682.905243997344,5604.55125303,890.6142,4187.739790967344,0.0,1,XLC+XLY
2024-12-19,10674.27047561246,5604.55125303,890.6142,4179.10502258246,0.0,1,XLC+XLY
2024-12-20,10690.960253860316,5604.55125303,890.6142,4195.794800830316,0.0,1,XLC+XLY
2024-12-23,10708.809362000407,6.0610616380181455,3962.2622,6740.486100362388,0.0,4,XLC+XLY
2024-12-24,10839.530672658984,6.0610616380181455,3962.2622,6871.207411020965,0.0,4,XLC+XLY
2024-12-25,10839.530672658984,6.0610616380181455,3962.2622,6871.207411020965,0.0,4,XLC+XLY
2024-12-26,10818.497639989393,6.0610616380181455,3962.2622,6850.174378351376,0.0,4,XLC+XLY
2024-12-27,10719.492307825261,6.0610616380181455,3962.2622,6751.169046187244,0.0,4,XLC+XLY
2024-12-30,10621.30742568996,0.0,3962.2622,6659.04522568996,0.0,4,XLC+XLY
2024-12-31,10525.709515536728,833.921,3075.1122,6616.676315536727,0.0,3,XLC+XLY
2025-01-01,10525.709515536726,0.0,3075.1122,7450.5973155367265,0.0,3,XLC+XLY
2025-01-02,10499.099561298304,835.0524780000001,2271.1722,7392.874883298304,0.0,2,XLC+XLY
2025-01-03,10617.094849715339,835.0524780000001,2271.1722,7510.870171715338,0.0,2,XLC+XLY
2025-01-06,10688.904912810776,1407.2027694,890.6142,8391.087943410777,0.0,1,XLC+XLY
2025-01-07,10548.730937625773,444.3347694,1853.4822,8250.913968225774,0.0,2,XLC+XLY
2025-01-08,10548.695700460605,444.3347694,1853.4822,8250.878731060604,0.0,2,XLC+XLY
2025-01-09,10548.695700460605,444.3347694,1853.4822,8250.878731060604,0.0,2,XLC+XLY
2025-01-10,10454.154812786088,7751.032612786087,2703.1222,0.0,0.0,3,-
2025-01-13,10406.974280786088,79.55046800000014,2576.3912,7751.032612786087,0.0,3,XLE+XLY
2025-01-14,10390.955096317437,4733.530956238095,1740.2541999999999,3917.169940079343,0.0,2,XLE
2025-01-15,10448.926878718785,3526.306456238095,2947.4787,3975.14172248069,0.0,3,XLE
2025-01-16,10477.698458368428,1273.1564562380952,5200.6287,4003.9133021303323,0.0,5,XLE
2025-01-17,10508.616877741753,411.5164562380952,6062.2687000000005,4034.8317215036577,0.0,6,XLE
2025-01-20,10508.616877741753,0.0,6062.2687000000005,4446.348177741753,0.0,6,XLF+XLY
2025-01-21,10543.50026923746,77.0236927903843,7336.4912,3129.9853764470754,0.0,7,XLF+XLY
2025-01-22,10433.430101969152,1188.1472699403844,6129.2667,3116.016132028767,0.0,6,XLF+XLY
2025-01-23,10477.184961748766,28.87533711158494,7700.7754,2747.53422463718,0.0,8,XLF+XLY
2025-01-24,10514.14380853909,2081.5979238615846,5681.4409,2751.104984677505,0.0,6,XLF+XLY
2025-01-27,10402.911160544407,279.96677721835863,5276.9163,4846.0280833260485,0.0,6,XLC+XLF
2025-01-28,10402.870396469389,279.96677721835863,5276.9163,4845.987319251031,0.0,6,XLC+XLF
2025-01-29,10405.793203890575,279.96677721835863,5276.9163,4848.910126672216,0.0,6,XLC+XLF
2025-01-30,10441.065499219145,89.48259081001879,6921.9963,3429.5866084091276,0.0,8,XLF
2025-01-31,10373.55879347568,233.58851875823825,9073.1182,1066.8520747174414,0.0,10,XLF
2025-02-03,10484.933579029024,2974.3324079000004,6214.5135,1296.0876711290239,0.0,6,XLC+XLF
2025-02-04,10534.784460212135,2619.2911221000013,6621.119000000001,1294.374338112133,0.0,7,XLC+XLF
2025-02-05,10546.06946092883,35.48546092882793,10510.584,0.0,0.0,11,-
2025-02-06,10546.06946092883,35.48546092882793,10510.584,0.0,0.0,11,-
2025-02-07,10595.720305128829,1481.514305128828,9114.206,0.0,0.0,9,-
2025-02-10,10533.372076138829,2259.2713710100006,6792.5864,1481.514305128828,0.0,7,XLC+XLF
2025-02-11,10536.465610511252,1532.7903710100006,7519.0674,1484.6078395012526,0.0,8,XLC+XLF
2025-02-12,10443.156431275465,2315.0082355100003,6645.3444,1482.8037957654649,0.0,7,XLC+XLF
2025-02-13,10456.59709043835,135.66453551000063,8824.6881,1496.244454928351,0.0,9,XLC+XLF
2025-02-14,10482.827914803125,34.56899290025933,9760.1671,688.0918219028639,0.0,10,XLC
2025-02-17,10482.827914803123,0.0,9760.1671,722.6608148031232,0.0,10,XLC+XLF
2025-02-18,10516.281155449817,22.42114646072355,10197.2411,296.6189089890944,0.0,10,XLC
2025-02-19,10542.156861301042,8.971991969135388,10448.4843,84.70056933190664,0.0,10,XLC
2025-02-20,10541.123252053012,851.1847825191355,9605.6334,84.30506953387442,0.0,9,XLC
2025-02-21,10527.873718258374,4230.331855679135,6214.391,83.15086257923947,0.0,6,XLC
2025-02-24,10528.03514929139,0.0,6214.391,4313.644149291391,0.0,6,XLC+XLF
2025-02-25,10403.639763328903,470.2996241600001,5652.6982,4280.641939168903,0.0,5,XLC+XLF
2025-02-26,10411.876538010412,1828.49415824,4311.139,4272.243379770413,0.0,4,XLC+XLF
2025-02-27,10421.122283798908,2968.1598038399998,3189.9726,4262.989879958908,0.0,3,XLC+XLF
2025-02-28,10496.004989003819,2968.1598038399998,3189.9726,4337.872585163819,0.0,3,XLC+XLF
2025-03-03,10478.399045164399,55.58737222581044,5553.5303,4869.281372938587,0.0,5,XLC+XLF
2025-03-04,10420.604428027373,7545.578228027373,2875.0262,0.0,0.0,3,-
2025-03-05,10420.604428027373,6553.646928027373,3866.9575,0.0,0.0,4,-
2025-03-06,10420.604428027373,5684.550128027373,4736.0543,0.0,0.0,5,-
2025-03-07,10445.349287587373,5818.633587587373,4626.7157,0.0,0.0,5,-
2025-03-10,10448.629973987372,2768.9682864,1861.0281,0.0,5818.633587587373,2,-
2025-03-11,10449.788871337181,2768.9682864,1861.0281,0.0,5819.792484937181,2,-
2025-03-12,10449.788871337181,2768.9682864,1861.0281,0.0,5819.792484937181,2,-
2025-03-13,10451.52698733066,2768.9682864,1861.0281,0.0,5821.5306009306605,2,-
2025-03-14,10453.265563386605,2768.9682864,1861.0281,0.0,5823.269176986604,2,-
2025-03-17,10453.844782030275,0.0,1861.0281,0.0,8592.816682030276,2,-
2025-03-18,10454.700070924822,0.0,1861.0281,0.0,8593.671970924823,2,-
2025-03-19,10456.409291112495,0.0,1861.0281,0.0,8595.381191112496,2,-
2025-03-20,10456.409291112495,0.0,1861.0281,0.0,8595.381191112496,2,-
2025-03-21,10483.574375235428,1016.53119624,869.0967999999999,0.0,8597.946378995428,1,-
2025-03-24,10485.2835954231,0.0,869.0967999999999,9616.1867954231,0.0,1,XLE+XLU
2025-03-25,10453.628454567053,4731.256679475057,894.6,4827.771775091995,0.0,1,XLE
2025-03-26,10482.109133207863,0.0,894.6,0.0,9587.509133207863,1,-
2025-03-27,10483.063142671454,0.0,894.6,0.0,9588.463142671453,1,-
2025-03-28,10485.921388312567,0.0,894.6,0.0,9591.321388312566,1,-
